"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 15, 2011","69.00","69.00","69.00","69.00","-","0.36%"
"Apr 14, 2011","68.75","68.75","68.75","68.75","-","0.51%"
"Apr 13, 2011","68.40","68.40","68.40","68.40","-","0.07%"
"Apr 12, 2011","68.35","68.35","68.35","68.35","-","0.00%"
"Apr 11, 2011","68.35","68.35","68.35","68.35","-","-2.15%"
"Apr 08, 2011","69.85","69.85","69.85","69.85","-","1.97%"
"Apr 07, 2011","68.50","68.50","68.50","68.50","-","-2.14%"
"Apr 06, 2011","70.00","70.00","70.00","70.00","-","-0.71%"
"Apr 05, 2011","70.50","70.50","70.50","70.50","-","-2.76%"
"Apr 04, 2011","72.50","72.50","72.50","72.50","-","0.69%"
"Apr 01, 2011","72.00","72.00","72.00","72.00","-","-1.37%"
"Mar 31, 2011","73.00","73.00","73.00","73.00","-","1.18%"
"Mar 30, 2011","72.15","72.15","72.15","72.15","-","-0.69%"
"Mar 29, 2011","72.65","72.65","72.65","72.65","-","-0.82%"
"Mar 28, 2011","73.25","73.25","73.25","73.25","-","3.90%"
"Mar 25, 2011","70.50","70.50","70.50","70.50","-","3.68%"
"Mar 24, 2011","68.00","68.00","68.00","68.00","-","-0.73%"
"Mar 23, 2011","68.50","68.50","68.50","68.50","-","-0.72%"
"Mar 22, 2011","69.00","69.00","69.00","69.00","-","-1.43%"
"Mar 21, 2011","70.00","70.00","70.00","70.00","-","-1.75%"
"Mar 18, 2011","71.25","71.25","71.25","71.25","-","-1.72%"
"Mar 17, 2011","72.50","72.50","72.50","72.50","-","0.35%"
"Mar 16, 2011","72.25","72.25","72.25","72.25","-","2.12%"
"Mar 15, 2011","70.75","70.75","70.75","70.75","-","1.43%"
"Mar 14, 2011","69.75","69.75","69.75","69.75","-","0.07%"
"Mar 11, 2011","69.70","69.70","69.70","69.70","-","0.14%"
"Mar 10, 2011","69.60","69.60","69.60","69.60","-","-0.14%"
"Mar 09, 2011","69.70","69.70","69.70","69.70","-","-2.11%"
"Mar 08, 2011","71.20","71.20","71.20","71.20","-","0.07%"
"Mar 07, 2011","71.15","71.15","71.15","71.15","-","0.71%"
"Mar 04, 2011","70.65","70.65","70.65","70.65","-","-0.42%"
"Mar 03, 2011","70.95","70.95","70.95","70.95","-","-1.18%"
"Mar 02, 2011","71.80","71.80","71.80","71.80","-","1.99%"
"Mar 01, 2011","70.40","70.40","70.40","70.40","-","0.07%"
"Feb 28, 2011","70.35","70.35","70.35","70.35","-","0.64%"
"Feb 25, 2011","69.90","69.90","69.90","69.90","-","-0.50%"
"Feb 24, 2011","70.25","70.25","70.25","70.25","-","-1.06%"
"Feb 23, 2011","71.00","71.00","71.00","71.00","-","0.00%"
"Feb 22, 2011","71.00","71.00","71.00","71.00","-","0.35%"
