,testing_time,training_time,root_mean_squared_error,mean_absolute_error,mean_squared_error,median_absolute_error,estimator
138,24.893812956869322,172.62888679867197,2677.3182588083155,1905.028218143115,7202722.752154857,1325.0583083414938,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
139,24.76832366952173,171.2680760577629,2677.3182588083155,1905.028218143115,7202722.752154857,1325.0583083414938,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
140,6.76360506379812,72.67609460884462,2862.9372571918066,2078.3914874436828,8209307.047994171,1583.1570381618596,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
141,5.002514862144987,38.959948597720846,1666.295285388779,1180.6971065879773,2789875.2478214395,838.7436009173813,"{""power"": 0.1}"
142,5.0270706974927934,38.95829226729256,2383.4787878170914,1799.7090661857792,5701432.1203578,1389.2284218754837,{}
143,24.743003054515913,171.00563492350435,7297.713745331722,4266.71845026637,53262087.63396255,2470.910021453547,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
144,24.831956614593462,171.90114755658456,7297.713745331722,4266.71845026637,53262087.63396255,2470.910021453547,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
145,23.982819369442343,165.11680010293276,5778.954640024734,3495.0646802025262,33406851.475413904,2222.8353678203835,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
146,23.700172308239416,162.61931410990414,5778.954640024734,3495.0646802025262,33406851.475413904,2222.8353678203835,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
147,23.67053559677879,161.87222023116314,2721.0590284967384,1924.3723603245228,7439750.6146257,1320.8793446861098,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
148,23.668451417380613,162.2362205051104,2721.0590284967384,1924.3723603245228,7439750.6146257,1320.8793446861098,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
149,25.325919130154944,174.7189079218418,2676.8924270479606,1904.84053743449,7200481.084224607,1325.1572988785429,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
150,25.00871407323454,173.11632786886062,2676.8924270479606,1904.84053743449,7200481.084224607,1325.1572988785429,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
151,6.757577482885002,72.799961437202,2837.497532179195,2061.2711571274476,8064040.061099333,1570.9599523337886,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
152,4.99545310040897,38.9060578918749,1664.384940549399,1178.8207630775573,2783498.2353225457,836.8348299135154,"{""power"": 0.1}"
153,4.9484127238526225,38.88797447857481,2386.9795811027448,1802.9819265866427,5718175.817766712,1392.8423841199299,{}
154,25.176919757257565,172.95815703006033,7145.25360600773,4199.780005961474,51060523.90751853,2460.0155606064664,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
155,25.13718232422131,172.9889033410691,7145.25360600773,4199.780005961474,51060523.90751853,2460.0155606064664,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
156,24.541820752166434,168.5775231137874,5660.3515828546415,3441.561526962281,32050749.651507393,2208.464130991955,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
157,24.223456234925834,166.7898696540736,5660.3515828546415,3441.561526962281,32050749.651507393,2208.464130991955,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
158,24.057126331254647,166.29836878118417,2720.852620865067,1924.1223125741756,7438677.231339528,1320.6496067309786,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
159,24.12922830470173,166.85626739325502,2720.852620865067,1924.1223125741756,7438677.231339528,1320.6496067309786,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
160,25.39536090956729,174.22692127061478,2676.5175703318932,1904.6771736332605,7198508.784308124,1325.2166799544514,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
161,24.90934488787146,174.20893048640937,2676.5175703318932,1904.6771736332605,7198508.784308124,1325.2166799544514,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
162,6.758200755956447,73.09557915315236,2814.6852199403115,2046.0180294868626,7934865.762138112,1560.315419065778,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
163,4.995016120429985,39.00369236629922,1662.831874847976,1177.2736886051896,2778321.529401829,835.3091617926025,"{""power"": 0.1}"
164,4.942436500555535,38.75625706571858,2390.268915665887,1806.0526685584043,5733929.37145469,1396.2649919295097,{}
165,24.76014308543381,169.9187008186418,7009.825564102477,4141.825608356698,49143936.94866913,2450.750540653467,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
166,24.94132916097442,170.15596306166358,7009.825564102477,4141.825608356698,49143936.94866913,2450.750540653467,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
167,24.1706319756607,166.5797349899864,5553.488791698991,3393.6172488287434,30853013.785175372,2195.0263712358824,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
168,23.82233757666836,164.36998447792698,5553.488791698991,3393.6172488287434,30853013.785175372,2195.0263712358824,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
169,24.28456983392486,164.40551327465073,2720.667645601597,1923.8989341523275,7437715.430049711,1320.3700164704796,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
170,24.125292709767866,165.73774909965383,2720.667645601597,1923.8989341523275,7437715.430049711,1320.3700164704796,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
171,25.123303559850076,172.05621216426516,2676.1855118644694,1904.533469237522,7196762.612559621,1325.2615284923852,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
172,24.781930549583194,170.8961541515455,2676.1855118644694,1904.533469237522,7196762.612559621,1325.2615284923852,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
173,6.765665448624834,72.80432813936932,2794.0810938589184,2032.3238561440849,7819083.333330661,1550.446363272197,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
174,4.983866886762068,39.022583107318496,1661.562396603151,1175.988577402076,2774095.3822270194,833.9880120451417,"{""power"": 0.1}"
175,4.934194407994558,38.78668439929364,2393.3689470674212,1808.9430210126013,5748795.245562654,1399.4359806640102,{}
176,24.394753172057488,171.2431131319075,6888.579427526544,4091.0830723592267,47459208.10231704,2442.7313927597056,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
177,24.724649852446117,170.89727359814424,6888.579427526544,4091.0830723592267,47459208.10231704,2442.7313927597056,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
178,24.315310926892078,168.9310522307751,5456.523895312904,3350.26941023552,29786005.727849957,2182.4364287848994,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
179,24.225746046577115,166.85996513233235,5456.523895312904,3350.26941023552,29786005.727849957,2182.4364287848994,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
180,24.22011181603254,166.77795052884053,2720.5011224228037,1923.698244485119,7436849.709958342,1320.1370494272985,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
181,24.348107586639042,167.5043264714744,2720.5011224228037,1923.698244485119,7436849.709958342,1320.1370494272985,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
182,25.10550091102535,172.9998923685283,2675.889930452898,1904.4061444899578,7195209.088716678,1325.3026165494316,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
183,24.908991529658426,172.054124330892,2675.889930452898,1904.4061444899578,7195209.088716678,1325.3026165494316,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
184,6.750780541515269,72.79536133847432,2775.360304488104,2019.9551823697232,7714615.244865741,1541.9559720637556,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
185,5.0146278191314195,38.96079711109875,1660.520106963116,1174.9133939041121,2770629.2490138863,832.9158522468774,"{""power"": 0.1}"
186,4.952825752933374,38.74826208528854,2396.298716625571,1811.6712498180661,5762861.637535881,1402.5093126083173,{}
187,24.823918273104937,169.77895384670532,6779.30984061226,4046.241848696891,45966109.9022704,2435.8459433530047,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
188,24.699362499174942,170.0822712644052,6779.30984061226,4046.241848696891,45966109.9022704,2435.8459433530047,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
189,24.79641178793827,169.1643074243657,5367.996770084854,3310.779106680938,28828293.461643726,2170.540347694369,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
190,24.62434684073378,168.03409907808964,5367.996770084854,3310.779106680938,28828293.461643726,2170.540347694369,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
191,24.881465620116312,168.13886332123852,2720.3505267340156,1923.5170108212887,7436066.959790693,1319.9391721216332,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
192,24.487540244414657,168.82718189842367,2720.3505267340156,1923.5170108212887,7436066.959790693,1319.9391721216332,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
193,24.950232406845316,171.56284479062865,2675.6254385282,1904.29242630937,7193819.658389757,1325.3441081434762,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
194,24.93922954637431,170.49611444063098,2675.6254385282,1904.29242630937,7193819.658389757,1325.3441081434762,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
195,6.754211736702321,72.93053808323991,2758.2552490752364,2008.722596821205,7619773.357428714,1534.0571830597626,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
196,4.99658363636748,38.951232078414854,1659.6613322693845,1174.0079723432516,2767775.974955834,831.9438715548703,"{""power"": 0.1}"
197,4.926774610922924,38.88440105679547,2399.0746705011375,1814.253179775439,5776204.8347949125,1405.2865627415058,{}
198,24.87426943315586,169.9048380406845,6680.259335149015,4006.3006568336655,44633305.48938333,2429.7078557800273,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
199,24.616576430060377,169.04175933067745,6680.259335149015,4006.3006568336655,44633305.48938333,2429.7078557800273,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
200,23.96295290721294,167.2704137209051,5286.717030701556,3274.546811213401,27962806.97794347,2159.565511841976,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
201,24.316077762373123,168.11796232943985,5286.717030701556,3274.546811213401,27962806.97794347,2159.565511841976,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
202,24.24207266470694,167.40922123168033,2720.213706445689,1923.3525937280426,7435355.967426383,1319.7611164856883,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
203,24.59394960615585,168.35630013879563,2720.213706445689,1923.3525937280426,7435355.967426383,1319.7611164856883,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
204,24.746306273150065,171.82610716160102,2675.387591463929,1904.1901372673155,7192570.71707536,1325.3907072266554,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
205,24.812214520438527,170.43852321333907,2675.387591463929,1904.1901372673155,7192570.71707536,1325.3907072266554,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
206,6.746712208744914,73.10443365641065,2742.540991661766,1998.4633509922758,7533156.528790615,1526.9696890850907,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
207,4.990390066690452,38.91953919183046,1658.951885153765,1173.2408863699147,2765420.6382857915,831.1735908400206,"{""power"": 0.1}"
208,4.918270351978815,38.55601695969259,2401.7110854462203,1816.702641013564,5788891.152356952,1407.9732664257288,{}
209,12.653925829066187,142.2795984670241,6589.997777641248,3970.4728131400425,43435870.35851995,2424.295956048099,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
210,10.631329192115421,135.58924251365048,6589.997777641248,3970.4728131400425,43435870.35851995,2424.295956048099,"{""C"": 0.1, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
211,16.35563478487772,147.64424325818132,5211.718869758679,3241.106962629597,27175945.25257059,2149.3108677990467,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
212,19.76752279885356,157.59550964621425,5211.718869758679,3241.106962629597,27175945.25257059,2149.3108677990467,"{""C"": 0.1, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
213,19.775836600673454,160.2251339664593,2720.0889790229025,1923.2028422640788,7434707.957433213,1319.5948720160538,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
214,20.981844463432935,161.07112814790162,2720.0889790229025,1923.2028422640788,7434707.957433213,1319.5948720160538,"{""C"": 2, ""fit_intercept"": false, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
215,7.657064324991855,124.96157546307101,2675.1727238211433,1904.0976014233358,7191442.887621694,1325.4249260477416,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1, ""shuffle"": false, ""tol"": 0.001}"
216,10.60808457361903,137.47838634999184,2675.1727238211433,1904.0976014233358,7191442.887621694,1325.4249260477416,"{""C"": 2, ""fit_intercept"": true, ""max_iter"": 1000, ""shuffle"": false, ""tol"": 0.001}"
217,6.650295255945821,72.45830608285421,2728.0377742214887,1989.046420511778,7453651.37359824,1520.5225530006003,"{""hidden_layer_sizes"": 10, ""learning_rate"": ""adaptive"", ""solver"": ""adam""}"
218,4.878132771191304,38.63341879495662,1658.3647360826833,1172.587520884865,2763472.5644696467,830.4917879056001,"{""power"": 0.1}"
219,4.8702789978621395,38.64431606583457,2404.220417068094,1819.0315507540633,5800978.52110332,1410.583788386418,{}
